realisation,condition,av_error_sigma_mag,stage1_fracture_scale_pc,stage1_fracture_abs_error_pc,exact_spatial_reconstruction,mean_completeness,mean_purity,mean_jaccard,templates_detected_ge50pct,strict_recoveries_of_8,overlap_best_groups_separate,formal_overlap_resolved,strict_overlap_resolved,s2_significant_flags,s2_accepted_splits,s2_final_groups,s2_orphans,mean_completeness_baseline,mean_purity_baseline,mean_jaccard_baseline,strict_recoveries_of_8_baseline,formal_overlap_resolved_baseline,overlap_best_groups_separate_baseline,strict_overlap_resolved_baseline,s2_accepted_splits_baseline,s2_orphans_baseline,delta_mean_completeness_vs_baseline,delta_mean_purity_vs_baseline,delta_mean_jaccard_vs_baseline,delta_strict_recoveries_of_8_vs_baseline,delta_formal_overlap_resolved_vs_baseline,delta_overlap_best_groups_separate_vs_baseline,delta_strict_overlap_resolved_vs_baseline,delta_s2_accepted_splits_vs_baseline,delta_s2_orphans_vs_baseline
789,av_sigma_0.2,0.2,17.018295368341942,0.0,True,0.9198685109289617,0.8727404750317646,0.7947936687711893,7,7,True,False,False,2,2,102,87,0.9194095799180328,0.9107004021720196,0.8374073160048194,7,False,True,False,5,80,0.0004589310109288647,-0.03795992714025509,-0.04261364723363015,0,0,0,0,-3,7
790,baseline,0.0,17.048388529750305,0.0,True,0.9269232411202186,0.9055131910842544,0.8359208933669566,7,7,True,False,False,10,3,108,26,0.9269232411202186,0.9055131910842544,0.8359208933669566,7,False,True,False,3,26,0.0,0.0,0.0,0,0,0,0,0,0
790,av_sigma_0.025,0.025,17.048388529750305,0.0,True,0.9308615095628415,0.9057499700753775,0.8398016972477605,7,7,True,False,False,8,3,108,22,0.9269232411202186,0.9055131910842544,0.8359208933669566,7,False,True,False,3,26,0.003938268442622905,0.00023677899112306555,0.003880803880803918,0,0,0,0,0,-4
790,av_sigma_0.05,0.05,17.048388529750305,0.0,True,0.9302104678961749,0.9057061411833719,0.8391606716067349,7,7,True,False,False,5,3,108,23,0.9269232411202186,0.9055131910842544,0.8359208933669566,7,False,True,False,3,26,0.0032872267759562757,0.00019295009911746153,0.0032397782397782793,0,0,0,0,0,-3
790,av_sigma_0.1,0.1,17.048388529750305,0.0,True,0.9308615095628415,0.9097822281398936,0.8407031395554528,7,7,True,False,False,3,1,104,19,0.9269232411202186,0.9055131910842544,0.8359208933669566,7,False,True,False,3,26,0.003938268442622905,0.004269037055639191,0.004782246188496209,0,0,0,0,-2,-7
790,av_sigma_0.2,0.2,17.048388529750305,0.0,True,0.9321315744535519,0.909774554720618,0.8419805888797771,7,7,True,False,False,1,1,105,21,0.9269232411202186,0.9055131910842544,0.8359208933669566,7,False,True,False,3,26,0.005208333333333259,0.0042613636363635354,0.006059695512820484,0,0,0,0,-2,-5
791,baseline,0.0,16.864523609061386,0.0,True,0.9218905765396543,0.8644773240713894,0.8109987353262089,7,7,True,False,False,10,4,100,73,0.9218905765396543,0.8644773240713894,0.8109987353262089,7,False,True,False,4,73,0.0,0.0,0.0,0,0,0,0,0,0
791,av_sigma_0.025,0.025,16.864523609061386,0.0,True,0.9218905765396543,0.8644773240713894,0.8109987353262089,7,7,True,False,False,7,4,100,75,0.9218905765396543,0.8644773240713894,0.8109987353262089,7,False,True,False,4,73,0.0,0.0,0.0,0,0,0,0,0,2
791,av_sigma_0.05,0.05,16.864523609061386,0.0,True,0.9218905765396543,0.8644773240713894,0.8109987353262089,7,7,True,False,False,6,4,100,73,0.9218905765396543,0.8644773240713894,0.8109987353262089,7,False,True,False,4,73,0.0,0.0,0.0,0,0,0,0,0,0
791,av_sigma_0.1,0.1,16.864523609061386,0.0,True,0.9175416182063211,0.8647347126372809,0.8065518326713417,7,7,True,False,False,5,3,99,71,0.9218905765396543,0.8644773240713894,0.8109987353262089,7,False,True,False,4,73,-0.004348958333333264,0.00025738856589141434,-0.004446902654867246,0,0,0,0,-1,-2
791,av_sigma_0.2,0.2,16.864523609061386,0.0,True,0.9184112391079604,0.7998640497844018,0.7431322528699937,8,6,True,True,False,3,2,98,82,0.9218905765396543,0.8644773240713894,0.8109987353262089,7,False,True,False,4,73,-0.0034793374316939296,-0.0646132742869876,-0.06786648245621518,-1,1,0,0,-2,9
792,baseline,0.0,17.037207611762,0.0,True,0.8821984704780168,0.9174985294262021,0.8122202880551642,7,6,True,False,False,11,5,108,65,0.8821984704780168,0.9174985294262021,0.8122202880551642,6,False,True,False,5,65,0.0,0.0,0.0,0,0,0,0,0,0
792,av_sigma_0.025,0.025,17.037207611762,0.0,True,0.9301784494535519,0.8999808902194897,0.8303058501859938,7,7,True,False,False,5,3,103,46,0.8821984704780168,0.9174985294262021,0.8122202880551642,6,False,True,False,5,65,0.047979978975535076,-0.017517639206712454,0.01808556213082957,1,0,0,0,-2,-19
792,av_sigma_0.05,0.05,17.037207611762,0.0,True,0.9308615095628415,0.899995902529584,0.8309742993838547,7,7,True,False,False,3,2,102,41,0.8821984704780168,0.9174985294262021,0.8122202880551642,6,False,True,False,5,65,0.04866303908482472,-0.01750262689661819,0.01875401132869048,1,0,0,0,-3,-24
792,av_sigma_0.1,0.1,17.037207611762,0.0,True,0.9308615095628415,0.899995902529584,0.8309742993838547,7,7,True,False,False,2,2,102,42,0.8821984704780168,0.9174985294262021,0.8122202880551642,6,False,True,False,5,65,0.04866303908482472,-0.01750262689661819,0.01875401132869048,1,0,0,0,-3,-23
792,av_sigma_0.2,0.2,17.037207611762,0.0,True,0.9308294911202186,0.8999808902194897,0.8309568918526604,7,7,True,False,False,2,2,102,67,0.8821984704780168,0.9174985294262021,0.8122202880551642,6,False,True,False,5,65,0.048631020642201817,-0.017517639206712454,0.0187366037974962,1,0,0,0,-3,2
793,baseline,0.0,17.040104933363203,0.0,True,0.9187585382513661,0.9134510518721044,0.8331460313036676,7,7,True,False,False,11,5,108,71,0.9187585382513661,0.9134510518721044,0.8331460313036676,7,False,True,False,5,71,0.0,0.0,0.0,0,0,0,0,0,0
793,av_sigma_0.025,0.025,17.040104933363203,0.0,True,0.9200606215846995,0.9141366019542063,0.8350233419723552,7,7,True,False,False,10,5,108,72,0.9187585382513661,0.9134510518721044,0.8331460313036676,7,False,True,False,5,71,0.0013020833333333703,0.0006855500821019156,0.0018773106686875707,0,0,0,0,0,1
793,av_sigma_0.05,0.05,17.040104933363203,0.0,True,0.9226647882513661,0.9141366019542063,0.8376275086390217,7,7,True,False,False,6,3,104,66,0.9187585382513661,0.9134510518721044,0.8331460313036676,7,False,True,False,5,71,0.00390625,0.0006855500821019156,0.004481477335354089,0,0,0,0,-2,-5
793,av_sigma_0.1,0.1,17.040104933363203,0.0,True,0.9219497096994536,0.9140781282840647,0.8369627608320043,7,7,True,False,False,4,3,105,54,0.9187585382513661,0.9134510518721044,0.8331460313036676,7,False,True,False,5,71,0.0031911714480874487,0.0006270764119602479,0.003816729528336671,0,0,0,0,-2,-17
793,av_sigma_0.2,0.2,17.040104933363203,0.0,True,0.8918231638265746,0.9144483564543147,0.8076707808821295,7,7,True,False,False,3,3,105,94,0.9187585382513661,0.9134510518721044,0.8331460313036676,7,False,True,False,5,71,-0.026935374424791547,0.0009973045822102566,-0.025475250421538087,0,0,0,0,-2,23
794,baseline,0.0,17.027820392426293,0.0,True,0.8563627049180328,0.9234744923147333,0.7985169123472748,6,6,True,False,False,12,6,110,84,0.8563627049180328,0.9234744923147333,0.7985169123472748,6,False,True,False,6,84,0.0,0.0,0.0,0,0,0,0,0,0
794,av_sigma_0.025,0.025,17.027820392426293,0.0,True,0.9226647882513661,0.9418149481551891,0.8654161775867523,7,7,True,False,False,8,4,106,81,0.8563627049180328,0.9234744923147333,0.7985169123472748,6,False,True,False,6,84,0.06630208333333332,0.01834045584045574,0.06689926523947742,1,0,0,0,-2,-3
794,av_sigma_0.05,0.05,17.027820392426293,0.0,True,0.9226647882513661,0.938501456091697,0.862628085910291,7,7,True,False,False,3,3,105,76,0.8563627049180328,0.9234744923147333,0.7985169123472748,6,False,True,False,6,84,0.06630208333333332,0.015026963776963664,0.06411117356301621,1,0,0,0,-3,-8
794,av_sigma_0.1,0.1,17.027820392426293,0.0,True,0.9199325478142076,0.9369955260043062,0.8590270242735152,7,7,True,False,False,3,3,105,85,0.8563627049180328,0.9234744923147333,0.7985169123472748,6,False,True,False,6,84,0.06356984289617484,0.013521033689572914,0.06051011192624034,1,0,0,0,-3,1
794,av_sigma_0.2,0.2,17.027820392426293,0.0,True,0.9366888661202186,0.8648165013405658,0.8047112356475976,8,7,True,True,False,2,1,103,47,0.8563627049180328,0.9234744923147333,0.7985169123472748,6,False,True,False,6,84,0.08032616120218583,-0.05865799097416757,0.006194323300322768,1,1,0,0,-5,-37
795,baseline,0.0,16.957168580496962,0.0,True,0.9213627049180328,0.8911968082518044,0.8134959543500342,7,7,True,False,False,9,3,102,50,0.9213627049180328,0.8911968082518044,0.8134959543500342,7,False,True,False,3,50,0.0,0.0,0.0,0,0,0,0,0,0
795,av_sigma_0.025,0.025,16.957168580496962,0.0,True,0.9213627049180328,0.8905190485115446,0.81292671896609,7,7,True,False,False,8,3,102,46,0.9213627049180328,0.8911968082518044,0.8134959543500342,7,False,True,False,3,50,0.0,-0.0006777597402597424,-0.0005692353839441555,0,0,0,0,0,-4
795,av_sigma_0.05,0.05,16.957168580496962,0.0,True,0.9213627049180328,0.8905190485115446,0.81292671896609,7,7,True,False,False,6,3,102,77,0.9213627049180328,0.8911968082518044,0.8134959543500342,7,False,True,False,3,50,0.0,-0.0006777597402597424,-0.0005692353839441555,0,0,0,0,0,27
795,av_sigma_0.1,0.1,16.957168580496962,0.0,True,0.9219817281420766,0.8904825225375187,0.8135777606327568,7,7,True,False,False,3,2,102,62,0.9213627049180328,0.8911968082518044,0.8134959543500342,7,False,True,False,3,50,0.0006190232240437243,-0.0007142857142856673,8.180628272258517e-05,0,0,0,0,-1,12
795,av_sigma_0.2,0.2,16.957168580496962,0.0,True,0.9163251366120219,0.8914079493120021,0.8094110939660901,8,7,True,True,False,3,2,103,77,0.9213627049180328,0.8911968082518044,0.8134959543500342,7,False,True,False,3,50,-0.005037568306010987,0.00021114106019770595,-0.004084860383944067,0,1,0,0,-1,27
796,baseline,0.0,17.027820392426293,0.0,True,0.876637934275831,0.8987206150537308,0.7921414936462888,7,6,True,False,False,15,7,110,117,0.876637934275831,0.8987206150537308,0.7921414936462888,6,False,True,False,7,117,0.0,0.0,0.0,0,0,0,0,0,0
796,av_sigma_0.025,0.025,17.027820392426293,0.0,True,0.8767932286183386,0.9180453640987045,0.7974041730554207,7,6,True,False,False,9,6,107,118,0.876637934275831,0.8987206150537308,0.7921414936462888,6,False,True,False,7,117,0.00015529434250760588,0.01932474904497372,0.005262679409131832,0,0,0,0,-1,1
796,av_sigma_0.05,0.05,17.027820392426293,0.0,True,0.9240309084699454,0.9086792600376061,0.8349437574602865,7,7,True,False,False,5,4,104,103,0.876637934275831,0.8987206150537308,0.7921414936462888,6,False,True,False,7,117,0.04739297419411437,0.009958644983875331,0.042802263813997654,1,0,0,0,-3,-14
796,av_sigma_0.1,0.1,17.027820392426293,0.0,True,0.9188679966482399,0.9098135491269532,0.8307668893279014,7,7,True,False,False,4,4,104,106,0.876637934275831,0.8987206150537308,0.7921414936462888,6,False,True,False,7,117,0.042230062372408894,0.011092934073222427,0.038625395681612607,1,0,0,0,-3,-11
796,av_sigma_0.2,0.2,17.027820392426293,0.0,True,0.9201516213689962,0.8651016798549696,0.7887663680082002,8,7,True,True,False,3,3,104,131,0.876637934275831,0.8987206150537308,0.7921414936462888,6,False,True,False,7,117,0.043513687093165165,-0.033618935198761246,-0.0033751256380886163,1,1,0,0,-4,14
797,baseline,0.0,16.832616083945528,0.0,True,0.9103187346881597,0.9183664502890576,0.8529840902489896,7,7,True,False,False,11,5,102,116,0.9103187346881597,0.9183664502890576,0.8529840902489896,7,False,True,False,5,116,0.0,0.0,0.0,0,0,0,0,0,0
797,av_sigma_0.025,0.025,16.832616083945528,0.0,True,0.9057614430214931,0.9274822792683791,0.8520590378380881,7,7,True,False,False,8,5,102,131,0.9103187346881597,0.9183664502890576,0.8529840902489896,7,False,True,False,5,116,-0.00455729166666663,0.009115828979321505,-0.0009250524109014613,0,0,0,0,0,15
797,av_sigma_0.05,0.05,16.832616083945528,0.0,True,0.8938895067469832,0.9436003884380932,0.8446669300515773,7,7,True,False,False,7,6,102,181,0.9103187346881597,0.9183664502890576,0.8529840902489896,7,False,True,False,5,116,-0.016429227941176516,0.02523393814903563,-0.008317160197412243,0,0,0,0,1,65
