realisation,gate_factor,delta_bic_threshold,separation_threshold,delta_v_kms,intrinsic_velocity_sigma_kms,velocity_seed,velocity_direction_angle_rad,angle_matches_archived_table3,exact_spatial_reconstruction,stage1_fracture_abs_error_pc,stage1_radius_graph_pairs,t01_stage1_best_group,t02_stage1_best_group,stage1_already_separate,target_parent_gid,s3_accepted_splits,s3_orphans,mean_completeness,mean_purity,mean_jaccard,templates_detected_ge50pct,strict_recoveries_of_8,overlap_best_groups_separate,formal_overlap_resolved,strict_overlap_resolved
857,1.0,10.0,2.0,3.0,1.0,50261582,1.9385848400452983,True,True,0.0,15892,3,3,False,3,0,0,1.0,0.7329279743030189,0.7329279743030189,8,6,False,False,False
857,1.1,11.0,2.2,3.0,1.0,50261582,1.9385848400452983,True,True,0.0,15892,3,3,False,3,0,0,1.0,0.7329279743030189,0.7329279743030189,8,6,False,False,False
857,1.2,12.0,2.4,3.0,1.0,50261582,1.9385848400452983,True,True,0.0,15892,3,3,False,3,0,0,1.0,0.7329279743030189,0.7329279743030189,8,6,False,False,False
858,0.8,8.0,1.6,3.0,1.0,50261583,0.38178110084798805,True,True,0.0,15909,2,2,False,2,0,0,1.0,0.7541236806883429,0.7541236806883429,8,6,False,False,False
858,0.9,9.0,1.8,3.0,1.0,50261583,0.38178110084798805,True,True,0.0,15909,2,2,False,2,0,0,1.0,0.7541236806883429,0.7541236806883429,8,6,False,False,False
858,1.0,10.0,2.0,3.0,1.0,50261583,0.38178110084798805,True,True,0.0,15909,2,2,False,2,0,0,1.0,0.7541236806883429,0.7541236806883429,8,6,False,False,False
858,1.1,11.0,2.2,3.0,1.0,50261583,0.38178110084798805,True,True,0.0,15909,2,2,False,2,0,0,1.0,0.7541236806883429,0.7541236806883429,8,6,False,False,False
858,1.2,12.0,2.4,3.0,1.0,50261583,0.38178110084798805,True,True,0.0,15909,2,2,False,2,0,0,1.0,0.7541236806883429,0.7541236806883429,8,6,False,False,False
859,0.8,8.0,1.6,3.0,1.0,50261584,3.504567146792809,True,True,0.0,15866,12,12,False,12,0,0,1.0,0.7797603995138398,0.7797603995138398,8,6,False,False,False
859,0.9,9.0,1.8,3.0,1.0,50261584,3.504567146792809,True,True,0.0,15866,12,12,False,12,0,0,1.0,0.7797603995138398,0.7797603995138398,8,6,False,False,False
859,1.0,10.0,2.0,3.0,1.0,50261584,3.504567146792809,True,True,0.0,15866,12,12,False,12,0,0,1.0,0.7797603995138398,0.7797603995138398,8,6,False,False,False
859,1.1,11.0,2.2,3.0,1.0,50261584,3.504567146792809,True,True,0.0,15866,12,12,False,12,0,0,1.0,0.7797603995138398,0.7797603995138398,8,6,False,False,False
859,1.2,12.0,2.4,3.0,1.0,50261584,3.504567146792809,True,True,0.0,15866,12,12,False,12,0,0,1.0,0.7797603995138398,0.7797603995138398,8,6,False,False,False
860,0.8,8.0,1.6,3.0,1.0,50261585,5.1174264428971314,True,True,0.0,15889,7,7,False,7,0,0,1.0,0.7618112624570165,0.7618112624570165,8,7,False,False,False
860,0.9,9.0,1.8,3.0,1.0,50261585,5.1174264428971314,True,True,0.0,15889,7,7,False,7,0,0,1.0,0.7618112624570165,0.7618112624570165,8,7,False,False,False
860,1.0,10.0,2.0,3.0,1.0,50261585,5.1174264428971314,True,True,0.0,15889,7,7,False,7,0,0,1.0,0.7618112624570165,0.7618112624570165,8,7,False,False,False
860,1.1,11.0,2.2,3.0,1.0,50261585,5.1174264428971314,True,True,0.0,15889,7,7,False,7,0,0,1.0,0.7618112624570165,0.7618112624570165,8,7,False,False,False
860,1.2,12.0,2.4,3.0,1.0,50261585,5.1174264428971314,True,True,0.0,15889,7,7,False,7,0,0,1.0,0.7618112624570165,0.7618112624570165,8,7,False,False,False
861,0.8,8.0,1.6,3.0,1.0,50261586,5.548026627019893,True,True,0.0,16455,7,7,False,7,0,0,1.0,0.703935378014156,0.703935378014156,8,6,False,False,False
861,0.9,9.0,1.8,3.0,1.0,50261586,5.548026627019893,True,True,0.0,16455,7,7,False,7,0,0,1.0,0.703935378014156,0.703935378014156,8,6,False,False,False
861,1.0,10.0,2.0,3.0,1.0,50261586,5.548026627019893,True,True,0.0,16455,7,7,False,7,0,0,1.0,0.703935378014156,0.703935378014156,8,6,False,False,False
861,1.1,11.0,2.2,3.0,1.0,50261586,5.548026627019893,True,True,0.0,16455,7,7,False,7,0,0,1.0,0.703935378014156,0.703935378014156,8,6,False,False,False
861,1.2,12.0,2.4,3.0,1.0,50261586,5.548026627019893,True,True,0.0,16455,7,7,False,7,0,0,1.0,0.703935378014156,0.703935378014156,8,6,False,False,False
862,0.8,8.0,1.6,3.0,1.0,50261587,5.738412375807971,True,True,0.0,15708,13,13,False,13,1,35,0.9776724726775956,0.8710845879373075,0.8505187775725115,8,8,True,True,True
862,0.9,9.0,1.8,3.0,1.0,50261587,5.738412375807971,True,True,0.0,15708,13,13,False,13,1,35,0.9776724726775956,0.8710845879373075,0.8505187775725115,8,8,True,True,True
862,1.0,10.0,2.0,3.0,1.0,50261587,5.738412375807971,True,True,0.0,15708,13,13,False,13,1,35,0.9776724726775956,0.8710845879373075,0.8505187775725115,8,8,True,True,True
862,1.1,11.0,2.2,3.0,1.0,50261587,5.738412375807971,True,True,0.0,15708,13,13,False,13,1,35,0.9776724726775956,0.8710845879373075,0.8505187775725115,8,8,True,True,True
862,1.2,12.0,2.4,3.0,1.0,50261587,5.738412375807971,True,True,0.0,15708,13,13,False,13,1,35,0.9776724726775956,0.8710845879373075,0.8505187775725115,8,8,True,True,True
863,0.8,8.0,1.6,3.0,1.0,50261588,4.2488017672680725,True,True,0.0,15876,9,9,False,9,0,0,1.0,0.7617107287064425,0.7617107287064425,8,6,False,False,False
863,0.9,9.0,1.8,3.0,1.0,50261588,4.2488017672680725,True,True,0.0,15876,9,9,False,9,0,0,1.0,0.7617107287064425,0.7617107287064425,8,6,False,False,False
863,1.0,10.0,2.0,3.0,1.0,50261588,4.2488017672680725,True,True,0.0,15876,9,9,False,9,0,0,1.0,0.7617107287064425,0.7617107287064425,8,6,False,False,False
863,1.1,11.0,2.2,3.0,1.0,50261588,4.2488017672680725,True,True,0.0,15876,9,9,False,9,0,0,1.0,0.7617107287064425,0.7617107287064425,8,6,False,False,False
863,1.2,12.0,2.4,3.0,1.0,50261588,4.2488017672680725,True,True,0.0,15876,9,9,False,9,0,0,1.0,0.7617107287064425,0.7617107287064425,8,6,False,False,False
864,0.8,8.0,1.6,3.0,1.0,50261589,3.0600259555234963,True,True,0.0,16379,2,2,False,2,1,32,0.9751003244535519,0.8423858131975721,0.8201671911988629,8,8,True,True,True
864,0.9,9.0,1.8,3.0,1.0,50261589,3.0600259555234963,True,True,0.0,16379,2,2,False,2,1,32,0.9751003244535519,0.8423858131975721,0.8201671911988629,8,8,True,True,True
864,1.0,10.0,2.0,3.0,1.0,50261589,3.0600259555234963,True,True,0.0,16379,2,2,False,2,1,32,0.9751003244535519,0.8423858131975721,0.8201671911988629,8,8,True,True,True
864,1.1,11.0,2.2,3.0,1.0,50261589,3.0600259555234963,True,True,0.0,16379,2,2,False,2,1,32,0.9751003244535519,0.8423858131975721,0.8201671911988629,8,8,True,True,True
864,1.2,12.0,2.4,3.0,1.0,50261589,3.0600259555234963,True,True,0.0,16379,2,2,False,2,1,32,0.9751003244535519,0.8423858131975721,0.8201671911988629,8,8,True,True,True
865,0.8,8.0,1.6,3.0,1.0,50261590,0.938151752795487,True,True,0.0,15637,11,11,False,11,1,41,0.972378756830601,0.8914069344918277,0.8641038699377579,8,8,True,True,True
865,0.9,9.0,1.8,3.0,1.0,50261590,0.938151752795487,True,True,0.0,15637,11,11,False,11,1,41,0.972378756830601,0.8914069344918277,0.8641038699377579,8,8,True,True,True
865,1.0,10.0,2.0,3.0,1.0,50261590,0.938151752795487,True,True,0.0,15637,11,11,False,11,1,41,0.972378756830601,0.8914069344918277,0.8641038699377579,8,8,True,True,True
865,1.1,11.0,2.2,3.0,1.0,50261590,0.938151752795487,True,True,0.0,15637,11,11,False,11,1,41,0.972378756830601,0.8914069344918277,0.8641038699377579,8,8,True,True,True
865,1.2,12.0,2.4,3.0,1.0,50261590,0.938151752795487,True,True,0.0,15637,11,11,False,11,1,41,0.972378756830601,0.8914069344918277,0.8641038699377579,8,8,True,True,True
866,0.8,8.0,1.6,3.0,1.0,50261591,1.4623317030336371,True,True,0.0,16225,4,4,False,4,1,48,0.9780993852459017,0.8195343480415175,0.8015586698460818,8,8,True,True,True
866,0.9,9.0,1.8,3.0,1.0,50261591,1.4623317030336371,True,True,0.0,16225,4,4,False,4,1,48,0.9780993852459017,0.8195343480415175,0.8015586698460818,8,8,True,True,True
866,1.0,10.0,2.0,3.0,1.0,50261591,1.4623317030336371,True,True,0.0,16225,4,4,False,4,1,48,0.9780993852459017,0.8195343480415175,0.8015586698460818,8,8,True,True,True
866,1.1,11.0,2.2,3.0,1.0,50261591,1.4623317030336371,True,True,0.0,16225,4,4,False,4,1,48,0.9780993852459017,0.8195343480415175,0.8015586698460818,8,8,True,True,True
866,1.2,12.0,2.4,3.0,1.0,50261591,1.4623317030336371,True,True,0.0,16225,4,4,False,4,1,48,0.9780993852459017,0.8195343480415175,0.8015586698460818,8,8,True,True,True
867,0.8,8.0,1.6,3.0,1.0,50261592,3.558386297671144,True,True,0.0,15651,3,3,False,3,1,23,0.9845777834699454,0.8751014691719985,0.8596792526419439,8,8,True,True,True
867,0.9,9.0,1.8,3.0,1.0,50261592,3.558386297671144,True,True,0.0,15651,3,3,False,3,1,23,0.9845777834699454,0.8751014691719985,0.8596792526419439,8,8,True,True,True
867,1.0,10.0,2.0,3.0,1.0,50261592,3.558386297671144,True,True,0.0,15651,3,3,False,3,1,23,0.9845777834699454,0.8751014691719985,0.8596792526419439,8,8,True,True,True
867,1.1,11.0,2.2,3.0,1.0,50261592,3.558386297671144,True,True,0.0,15651,3,3,False,3,1,23,0.9845777834699454,0.8751014691719985,0.8596792526419439,8,8,True,True,True
867,1.2,12.0,2.4,3.0,1.0,50261592,3.558386297671144,True,True,0.0,15651,3,3,False,3,1,23,0.9845777834699454,0.8751014691719985,0.8596792526419439,8,8,True,True,True
868,0.8,8.0,1.6,3.0,1.0,50261593,2.870780188550111,True,True,0.0,16054,15,15,False,15,0,0,1.0,0.7487063597554087,0.7487063597554087,8,6,False,False,False
868,0.9,9.0,1.8,3.0,1.0,50261593,2.870780188550111,True,True,0.0,16054,15,15,False,15,0,0,1.0,0.7487063597554087,0.7487063597554087,8,6,False,False,False
868,1.0,10.0,2.0,3.0,1.0,50261593,2.870780188550111,True,True,0.0,16054,15,15,False,15,0,0,1.0,0.7487063597554087,0.7487063597554087,8,6,False,False,False
868,1.1,11.0,2.2,3.0,1.0,50261593,2.870780188550111,True,True,0.0,16054,15,15,False,15,0,0,1.0,0.7487063597554087,0.7487063597554087,8,6,False,False,False
868,1.2,12.0,2.4,3.0,1.0,50261593,2.870780188550111,True,True,0.0,16054,15,15,False,15,0,0,1.0,0.7487063597554087,0.7487063597554087,8,6,False,False,False
869,0.8,8.0,1.6,3.0,1.0,50261594,5.244165714338943,True,True,0.0,16165,4,4,False,4,1,41,0.9681416495901639,0.9291449263051789,0.9011522146034423,8,8,True,True,True
869,0.9,9.0,1.8,3.0,1.0,50261594,5.244165714338943,True,True,0.0,16165,4,4,False,4,1,41,0.9681416495901639,0.9291449263051789,0.9011522146034423,8,8,True,True,True
869,1.0,10.0,2.0,3.0,1.0,50261594,5.244165714338943,True,True,0.0,16165,4,4,False,4,1,41,0.9681416495901639,0.9291449263051789,0.9011522146034423,8,8,True,True,True
869,1.1,11.0,2.2,3.0,1.0,50261594,5.244165714338943,True,True,0.0,16165,4,4,False,4,1,41,0.9681416495901639,0.9291449263051789,0.9011522146034423,8,8,True,True,True
869,1.2,12.0,2.4,3.0,1.0,50261594,5.244165714338943,True,True,0.0,16165,4,4,False,4,1,41,0.9681416495901639,0.9291449263051789,0.9011522146034423,8,8,True,True,True
870,0.8,8.0,1.6,3.0,1.0,50261595,4.208786158910255,True,True,0.0,15854,1,1,False,1,0,0,1.0,0.7396027082048596,0.7396027082048596,8,6,False,False,False
870,0.9,9.0,1.8,3.0,1.0,50261595,4.208786158910255,True,True,0.0,15854,1,1,False,1,0,0,1.0,0.7396027082048596,0.7396027082048596,8,6,False,False,False
870,1.0,10.0,2.0,3.0,1.0,50261595,4.208786158910255,True,True,0.0,15854,1,1,False,1,0,0,1.0,0.7396027082048596,0.7396027082048596,8,6,False,False,False
870,1.1,11.0,2.2,3.0,1.0,50261595,4.208786158910255,True,True,0.0,15854,1,1,False,1,0,0,1.0,0.7396027082048596,0.7396027082048596,8,6,False,False,False
870,1.2,12.0,2.4,3.0,1.0,50261595,4.208786158910255,True,True,0.0,15854,1,1,False,1,0,0,1.0,0.7396027082048596,0.7396027082048596,8,6,False,False,False
871,0.8,8.0,1.6,3.0,1.0,50261596,5.019418013103898,True,True,0.0,16395,2,2,False,2,0,0,1.0,0.811406963152392,0.811406963152392,8,6,False,False,False
871,0.9,9.0,1.8,3.0,1.0,50261596,5.019418013103898,True,True,0.0,16395,2,2,False,2,0,0,1.0,0.811406963152392,0.811406963152392,8,6,False,False,False
871,1.0,10.0,2.0,3.0,1.0,50261596,5.019418013103898,True,True,0.0,16395,2,2,False,2,0,0,1.0,0.811406963152392,0.811406963152392,8,6,False,False,False
871,1.1,11.0,2.2,3.0,1.0,50261596,5.019418013103898,True,True,0.0,16395,2,2,False,2,0,0,1.0,0.811406963152392,0.811406963152392,8,6,False,False,False
871,1.2,12.0,2.4,3.0,1.0,50261596,5.019418013103898,True,True,0.0,16395,2,2,False,2,0,0,1.0,0.811406963152392,0.811406963152392,8,6,False,False,False
872,0.8,8.0,1.6,3.0,1.0,50261597,0.5373482653857193,True,True,0.0,15765,2,2,False,2,0,0,1.0,0.7885461906321849,0.7885461906321849,8,6,False,False,False
872,0.9,9.0,1.8,3.0,1.0,50261597,0.5373482653857193,True,True,0.0,15765,2,2,False,2,0,0,1.0,0.7885461906321849,0.7885461906321849,8,6,False,False,False
872,1.0,10.0,2.0,3.0,1.0,50261597,0.5373482653857193,True,True,0.0,15765,2,2,False,2,0,0,1.0,0.7885461906321849,0.7885461906321849,8,6,False,False,False
872,1.1,11.0,2.2,3.0,1.0,50261597,0.5373482653857193,True,True,0.0,15765,2,2,False,2,0,0,1.0,0.7885461906321849,0.7885461906321849,8,6,False,False,False
872,1.2,12.0,2.4,3.0,1.0,50261597,0.5373482653857193,True,True,0.0,15765,2,2,False,2,0,0,1.0,0.7885461906321849,0.7885461906321849,8,6,False,False,False
873,0.8,8.0,1.6,3.0,1.0,50261598,1.801274922903719,True,True,0.0,15790,2,2,False,2,0,0,1.0,0.7200327584636079,0.7200327584636079,8,6,False,False,False
873,0.9,9.0,1.8,3.0,1.0,50261598,1.801274922903719,True,True,0.0,15790,2,2,False,2,0,0,1.0,0.7200327584636079,0.7200327584636079,8,6,False,False,False
873,1.0,10.0,2.0,3.0,1.0,50261598,1.801274922903719,True,True,0.0,15790,2,2,False,2,0,0,1.0,0.7200327584636079,0.7200327584636079,8,6,False,False,False
873,1.1,11.0,2.2,3.0,1.0,50261598,1.801274922903719,True,True,0.0,15790,2,2,False,2,0,0,1.0,0.7200327584636079,0.7200327584636079,8,6,False,False,False
873,1.2,12.0,2.4,3.0,1.0,50261598,1.801274922903719,True,True,0.0,15790,2,2,False,2,0,0,1.0,0.7200327584636079,0.7200327584636079,8,6,False,False,False
